,Mes,IdServicio,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,1° mes,3° mes,6° mes,nombre_ss,nombre_establecimiento,nombre_comuna,Prestación
1784,2,13,113717,A0200002,13,13105,1,1,,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1785,2,13,113717,A0200001,13,13105,1,2,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1786,9,13,113717,A0200002,13,13105,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1787,9,13,113717,A0200001,13,13105,1,1,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1788,5,13,200962,A0200002,13,13105,0,1,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Los Sauces,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1789,5,13,200962,A0200001,13,13105,2,2,2,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Los Sauces,El Bosque,MENORES CONTROLADOS
1790,9,13,113329,A0200002,13,13105,2,10,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1791,9,13,113329,A0200001,13,13105,7,14,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
1792,10,13,113329,A0200002,13,13105,5,11,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1793,10,13,113329,A0200001,13,13105,11,14,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
1794,3,13,113329,A0200002,13,13105,7,9,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1795,3,13,113329,A0200001,13,13105,14,12,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
1796,4,13,113329,A0200002,13,13105,5,10,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1797,4,13,113329,A0200001,13,13105,8,15,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
1798,6,13,113329,A0200002,13,13105,7,6,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1799,6,13,113329,A0200001,13,13105,12,10,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
1800,1,13,113329,A0200002,13,13105,9,4,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1801,1,13,113329,A0200001,13,13105,12,7,8,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
1802,12,13,113329,A0200002,13,13105,3,4,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1803,12,13,113329,A0200001,13,13105,6,8,7,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
1804,7,13,113329,A0200002,13,13105,15,10,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1805,7,13,113329,A0200001,13,13105,19,14,8,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
1806,8,13,113329,A0200002,13,13105,11,6,8,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1807,8,13,113329,A0200001,13,13105,19,9,14,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
1808,11,13,113329,A0200002,13,13105,5,2,7,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1809,11,13,113329,A0200001,13,13105,13,8,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
1810,2,13,113312,A0200002,13,13105,8,1,1,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1811,2,13,113312,A0200001,13,13105,12,12,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1812,1,13,113312,A0200002,13,13105,10,2,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1813,1,13,113312,A0200001,13,13105,20,3,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1814,2,13,113323,A0200002,13,13105,9,6,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1815,2,13,113323,A0200001,13,13105,15,11,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1816,3,13,113323,A0200002,13,13105,6,4,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1817,3,13,113323,A0200001,13,13105,11,8,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1818,4,13,113323,A0200002,13,13105,3,6,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1819,4,13,113323,A0200001,13,13105,6,11,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1820,5,13,113312,A0200002,13,13105,9,3,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1821,5,13,113312,A0200001,13,13105,12,7,11,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1822,4,13,113312,A0200002,13,13105,10,8,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1823,4,13,113312,A0200001,13,13105,15,10,14,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1824,1,13,113323,A0200002,13,13105,8,6,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1825,1,13,113323,A0200001,13,13105,16,8,18,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1826,6,13,113312,A0200002,13,13105,5,5,7,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1827,11,13,113312,A0200002,13,13105,8,3,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1828,11,13,113312,A0200001,13,13105,10,8,12,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1829,6,13,113312,A0200001,13,13105,6,8,15,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1830,7,13,113312,A0200002,13,13105,4,10,8,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1831,7,13,113312,A0200001,13,13105,8,18,14,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1832,9,13,113312,A0200002,13,13105,3,4,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1833,9,13,113312,A0200001,13,13105,7,9,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1834,7,13,113323,A0200002,13,13105,7,7,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1835,7,13,113323,A0200001,13,13105,11,15,14,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1836,3,13,113312,A0200002,13,13105,5,6,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1837,3,13,113312,A0200001,13,13105,12,16,8,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1838,5,13,113323,A0200002,13,13105,8,4,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1839,5,13,113323,A0200001,13,13105,14,11,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1840,12,13,113312,A0200002,13,13105,8,6,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1841,12,13,113312,A0200001,13,13105,13,8,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1842,8,13,113312,A0200002,13,13105,4,8,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1843,8,13,113312,A0200001,13,13105,6,19,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1844,8,13,113323,A0200002,13,13105,10,1,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1845,8,13,113323,A0200001,13,13105,14,2,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1846,10,13,113312,A0200002,13,13105,5,3,7,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1847,10,13,113312,A0200001,13,13105,10,6,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
1848,11,13,113323,A0200002,13,13105,4,2,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1849,11,13,113323,A0200001,13,13105,11,4,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1850,6,13,113323,A0200002,13,13105,2,3,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1851,6,13,113323,A0200001,13,13105,3,7,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1852,10,13,113323,A0200002,13,13105,10,6,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1853,10,13,113323,A0200001,13,13105,16,14,14,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1854,9,13,113323,A0200002,13,13105,4,7,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1855,9,13,113323,A0200001,13,13105,7,12,8,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1856,12,13,113323,A0200002,13,13105,3,10,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1857,12,13,113323,A0200001,13,13105,9,18,11,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Mario Salcedo,El Bosque,MENORES CONTROLADOS
1858,8,13,113314,A0200002,13,13105,3,9,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1859,8,13,113314,A0200001,13,13105,6,13,12,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1860,1,13,113314,A0200002,13,13105,6,8,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1861,1,13,113314,A0200001,13,13105,9,17,12,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1862,7,13,113314,A0200002,13,13105,8,4,10,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1863,7,13,113314,A0200001,13,13105,17,10,15,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1864,9,13,113314,A0200002,13,13105,8,4,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1865,9,13,113314,A0200001,13,13105,12,8,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1866,7,13,113317,A0200002,13,13105,6,7,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1867,7,13,113317,A0200001,13,13105,8,16,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1868,2,13,113317,A0200002,13,13105,5,8,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1869,2,13,113317,A0200001,13,13105,9,13,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1870,1,13,113317,A0200002,13,13105,8,10,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1871,1,13,113317,A0200001,13,13105,9,17,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1872,3,13,113314,A0200002,13,13105,6,2,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1873,3,13,113314,A0200001,13,13105,9,5,8,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1874,3,13,113317,A0200002,13,13105,8,4,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1875,3,13,113317,A0200001,13,13105,10,8,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1876,4,13,113314,A0200002,13,13105,6,7,7,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1877,4,13,113314,A0200001,13,13105,14,12,14,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1878,4,13,113317,A0200002,13,13105,6,7,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1879,4,13,113317,A0200001,13,13105,7,11,7,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1880,8,13,113317,A0200002,13,13105,2,5,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1881,8,13,113317,A0200001,13,13105,4,9,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1882,2,13,113314,A0200002,13,13105,8,6,7,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1883,2,13,113314,A0200001,13,13105,15,13,12,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1884,9,13,113317,A0200002,13,13105,6,6,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1885,9,13,113317,A0200001,13,13105,10,8,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1886,5,13,113317,A0200002,13,13105,3,7,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1887,5,13,113317,A0200001,13,13105,8,12,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1888,5,13,113314,A0200002,13,13105,4,6,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1889,5,13,113314,A0200001,13,13105,7,9,11,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1890,6,13,113314,A0200002,13,13105,6,8,3,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1891,6,13,113314,A0200001,13,13105,9,12,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1892,6,13,113317,A0200002,13,13105,3,2,2,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1893,6,13,113317,A0200001,13,13105,5,2,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1894,10,13,113317,A0200002,13,13105,5,5,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1895,10,13,113317,A0200001,13,13105,8,11,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1896,10,13,113314,A0200002,13,13105,5,5,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1897,10,13,113314,A0200001,13,13105,10,11,10,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1898,12,13,113314,A0200002,13,13105,4,5,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1899,12,13,113314,A0200001,13,13105,9,10,9,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1900,12,13,113317,A0200002,13,13105,2,5,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1901,12,13,113317,A0200001,13,13105,6,11,5,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1902,11,13,113317,A0200002,13,13105,2,5,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1903,11,13,113317,A0200001,13,13105,7,9,7,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Laura,El Bosque,MENORES CONTROLADOS
1904,11,13,113314,A0200002,13,13105,5,6,8,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,LACTANCIA MATERNA EXCLUSIVA
1905,11,13,113314,A0200001,13,13105,12,12,14,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Cóndores de Chile,El Bosque,MENORES CONTROLADOS
1906,10,13,113326,A0200002,13,13109,8,12,4,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Eduardo Frei Montalva,La Cisterna,LACTANCIA MATERNA EXCLUSIVA
1907,10,13,113326,A0200001,13,13109,18,24,14,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Eduardo Frei Montalva,La Cisterna,MENORES CONTROLADOS
1908,7,13,113326,A0200002,13,13109,17,8,10,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Eduardo Frei Montalva,La Cisterna,LACTANCIA MATERNA EXCLUSIVA
1909,7,13,113326,A0200001,13,13109,24,17,25,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Eduardo Frei Montalva,La Cisterna,MENORES CONTROLADOS
1910,7,13,200360,A0200002,13,13109,,1,1,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,La Cisterna,LACTANCIA MATERNA EXCLUSIVA
1911,7,13,200360,A0200001,13,13109,1,2,1,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Eduardo Frei Montalva,La Cisterna,MENORES CONTROLADOS
1912,4,13,113326,A0200002,13,13109,10,13,6,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Eduardo Frei Montalva,La Cisterna,LACTANCIA MATERNA EXCLUSIVA
1913,4,13,113326,A0200001,13,13109,12,20,12,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Eduardo Frei Montalva,La Cisterna,MENORES CONTROLADOS
